ID	Batiment	Momentjour	Face	Emplacement	Bait	Age_building	Date	Start_sampling	V_richness	Tunder_mean	Tground_mean	Light_mean
S9noonSB5thon	S9	noon	S	B5	thon	45	1	285	M	26.7	30.5	1079
S9noonWA1miel	S9	noon	W	A1	miel	45	1	285	M	20.5	28.5	453
S9noonWA1thon	S9	noon	W	A1	thon	45	1	285	M	20.5	28.5	453
S9noonWA2miel	S9	noon	W	A2	miel	45	1	285	M	20.5	28.5	453
S9noonWA2thon	S9	noon	W	A2	thon	45	1	285	M	20.5	28.5	453
S9noonWA3miel	S9	noon	W	A3	miel	45	1	285	M	20.5	28.5	453
S9noonWA3thon	S9	noon	W	A3	thon	45	1	285	M	20.5	28.5	453
S9noonWA4miel	S9	noon	W	A4	miel	45	1	285	M	20.5	28.5	453
S9noonWA4thon	S9	noon	W	A4	thon	45	1	285	M	20.5	28.5	453
S9noonWA5miel	S9	noon	W	A5	miel	45	1	285	M	20.5	28.5	453
S9noonWA5thon	S9	noon	W	A5	thon	45	1	285	M	20.5	28.5	453
S9noonWB1miel	S9	noon	W	B1	miel	45	1	285	M	20.5	28.5	453
S9noonWB1thon	S9	noon	W	B1	thon	45	1	285	M	20.5	28.5	453
S9noonWB2miel	S9	noon	W	B2	miel	45	1	285	M	20.5	28.5	453
S9noonWB2thon	S9	noon	W	B2	thon	45	1	285	M	20.5	28.5	453
S9noonWB3miel	S9	noon	W	B3	miel	45	1	285	M	20.5	28.5	453
S9noonWB3thon	S9	noon	W	B3	thon	45	1	285	M	20.5	28.5	453
S9noonWB4miel	S9	noon	W	B4	miel	45	1	285	M	20.5	28.5	453
S9noonWB4thon	S9	noon	W	B4	thon	45	1	285	M	20.5	28.5	453
S9noonWB5miel	S9	noon	W	B5	miel	45	1	285	M	20.5	28.5	453
S9noonWB5thon	S9	noon	W	B5	thon	45	1	285	M	20.5	28.5	453
S9afternoonNA1miel	S9	afternoon	N	A1	miel	45	3	590	M	22.1	22.8	244
S9afternoonNA1thon	S9	afternoon	N	A1	thon	45	3	590	M	22.1	22.8	244
S9afternoonNA2miel	S9	afternoon	N	A2	miel	45	3	590	M	22.1	22.8	244
S9afternoonNA2thon	S9	afternoon	N	A2	thon	45	3	590	M	22.1	22.8	244
S9afternoonNA3miel	S9	afternoon	N	A3	miel	45	3	590	M	22.1	22.8	244
S9afternoonNA3thon	S9	afternoon	N	A3	thon	45	3	590	M	22.1	22.8	244
S9afternoonNA4miel	S9	afternoon	N	A4	miel	45	3	590	M	22.1	22.8	244
S9afternoonNA4thon	S9	afternoon	N	A4	thon	45	3	590	M	22.1	22.8	244
S9afternoonNA5miel	S9	afternoon	N	A5	miel	45	3	590	M	22.1	22.8	244
S9afternoonNA5thon	S9	afternoon	N	A5	thon	45	3	590	M	22.1	22.8	244
S9afternoonNB1miel	S9	afternoon	N	B1	miel	45	3	590	M	22.1	22.8	244
S9afternoonNB1thon	S9	afternoon	N	B1	thon	45	3	590	M	22.1	22.8	244
S9afternoonNB2miel	S9	afternoon	N	B2	miel	45	3	590	M	22.1	22.8	244
S9afternoonNB2thon	S9	afternoon	N	B2	thon	45	3	590	M	22.1	22.8	244
S9afternoonNB3miel	S9	afternoon	N	B3	miel	45	3	590	M	22.1	22.8	244
S9afternoonNB3thon	S9	afternoon	N	B3	thon	45	3	590	M	22.1	22.8	244
S9afternoonNB4miel	S9	afternoon	N	B4	miel	45	3	590	M	22.1	22.8	244
S9afternoonNB4thon	S9	afternoon	N	B4	thon	45	3	590	M	22.1	22.8	244
S9afternoonNB5miel	S9	afternoon	N	B5	miel	45	3	590	M	22.1	22.8	244
S9afternoonNB5thon	S9	afternoon	N	B5	thon	45	3	590	M	22.1	22.8	244
S9afternoonEA1miel	S9	afternoon	E	A1	miel	45	3	590	H	25	25.1	143
S9afternoonEA1thon	S9	afternoon	E	A1	thon	45	3	590	H	25	25.1	143
S9afternoonEA2miel	S9	afternoon	E	A2	miel	45	3	590	H	25	25.1	143
S9afternoonEA2thon	S9	afternoon	E	A2	thon	45	3	590	H	25	25.1	143
S9afternoonEA3miel	S9	afternoon	E	A3	miel	45	3	590	H	25	25.1	143
S9afternoonEA3thon	S9	afternoon	E	A3	thon	45	3	590	H	25	25.1	143
S9afternoonEA4miel	S9	afternoon	E	A4	miel	45	3	590	H	25	25.1	143
S9afternoonEA4thon	S9	afternoon	E	A4	thon	45	3	590	H	25	25.1	143
S9afternoonEA5miel	S9	afternoon	E	A5	miel	45	3	590	H	25	25.1	143
S9afternoonEA5thon	S9	afternoon	E	A5	thon	45	3	590	H	25	25.1	143
S9afternoonEB1miel	S9	afternoon	E	B1	miel	45	3	590	H	25	25.1	143
S9afternoonEB1thon	S9	afternoon	E	B1	thon	45	3	590	H	25	25.1	143
S9afternoonEB2miel	S9	afternoon	E	B2	miel	45	3	590	H	25	25.1	143
S9afternoonEB2thon	S9	afternoon	E	B2	thon	45	3	590	H	25	25.1	143
S9afternoonEB3miel	S9	afternoon	E	B3	miel	45	3	590	H	25	25.1	143
S9afternoonEB3thon	S9	afternoon	E	B3	thon	45	3	590	H	25	25.1	143
S9afternoonEB4miel	S9	afternoon	E	B4	miel	45	3	590	H	25	25.1	143
S9afternoonEB4thon	S9	afternoon	E	B4	thon	45	3	590	H	25	25.1	143
S9afternoonEB5miel	S9	afternoon	E	B5	miel	45	3	590	H	25	25.1	143
S9afternoonEB5thon	S9	afternoon	E	B5	thon	45	3	590	H	25	25.1	143
S9afternoonSA1miel	S9	afternoon	S	A1	miel	45	3	590	M	30.3	31.3	205
S9afternoonSA1thon	S9	afternoon	S	A1	thon	45	3	590	M	30.3	31.3	205
S9afternoonSA2miel	S9	afternoon	S	A2	miel	45	3	590	M	30.3	31.3	205
S9afternoonSA2thon	S9	afternoon	S	A2	thon	45	3	590	M	30.3	31.3	205
S9afternoonSA3miel	S9	afternoon	S	A3	miel	45	3	590	M	30.3	31.3	205
S9afternoonSA3thon	S9	afternoon	S	A3	thon	45	3	590	M	30.3	31.3	205
S9afternoonSA4miel	S9	afternoon	S	A4	miel	45	3	590	M	30.3	31.3	205
S9afternoonSA4thon	S9	afternoon	S	A4	thon	45	3	590	M	30.3	31.3	205
S9afternoonSA5miel	S9	afternoon	S	A5	miel	45	3	590	M	30.3	31.3	205
S9afternoonSA5thon	S9	afternoon	S	A5	thon	45	3	590	M	30.3	31.3	205
S9afternoonSB1miel	S9	afternoon	S	B1	miel	45	3	590	M	30.3	31.3	205
S9afternoonSB1thon	S9	afternoon	S	B1	thon	45	3	590	M	30.3	31.3	205
S9afternoonSB2miel	S9	afternoon	S	B2	miel	45	3	590	M	30.3	31.3	205
S9afternoonSB2thon	S9	afternoon	S	B2	thon	45	3	590	M	30.3	31.3	205
S9afternoonSB3miel	S9	afternoon	S	B3	miel	45	3	590	M	30.3	31.3	205
S9afternoonSB3thon	S9	afternoon	S	B3	thon	45	3	590	M	30.3	31.3	205
S9afternoonSB4miel	S9	afternoon	S	B4	miel	45	3	590	M	30.3	31.3	205
S9afternoonSB4thon	S9	afternoon	S	B4	thon	45	3	590	M	30.3	31.3	205
S9afternoonSB5miel	S9	afternoon	S	B5	miel	45	3	590	M	30.3	31.3	205
S9afternoonSB5thon	S9	afternoon	S	B5	thon	45	3	590	M	30.3	31.3	205
S9afternoonWA1miel	S9	afternoon	W	A1	miel	45	3	590	M	25.7	26.5	230
S9afternoonWA1thon	S9	afternoon	W	A1	thon	45	3	590	M	25.7	26.5	230
S9afternoonWA2miel	S9	afternoon	W	A2	miel	45	3	590	M	25.7	26.5	230
S9afternoonWA2thon	S9	afternoon	W	A2	thon	45	3	590	M	25.7	26.5	230
S9afternoonWA3miel	S9	afternoon	W	A3	miel	45	3	590	M	25.7	26.5	230
S9afternoonWA3thon	S9	afternoon	W	A3	thon	45	3	590	M	25.7	26.5	230
S9afternoonWA4miel	S9	afternoon	W	A4	miel	45	3	590	M	25.7	26.5	230
S9afternoonWA4thon	S9	afternoon	W	A4	thon	45	3	590	M	25.7	26.5	230
S9afternoonWA5miel	S9	afternoon	W	A5	miel	45	3	590	M	25.7	26.5	230
S9afternoonWA5thon	S9	afternoon	W	A5	thon	45	3	590	M	25.7	26.5	230
S9afternoonWB1miel	S9	afternoon	W	B1	miel	45	3	590	M	25.7	26.5	230
S9afternoonWB1thon	S9	afternoon	W	B1	thon	45	3	590	M	25.7	26.5	230
S9afternoonWB2miel	S9	afternoon	W	B2	miel	45	3	590	M	25.7	26.5	230
S9afternoonWB2thon	S9	afternoon	W	B2	thon	45	3	590	M	25.7	26.5	230
S9afternoonWB3miel	S9	afternoon	W	B3	miel	45	3	590	M	25.7	26.5	230
S9afternoonWB3thon	S9	afternoon	W	B3	thon	45	3	590	M	25.7	26.5	230
S9afternoonWB4miel	S9	afternoon	W	B4	miel	45	3	590	M	25.7	26.5	230
S9afternoonWB4thon	S9	afternoon	W	B4	thon	45	3	590	M	25.7	26.5	230
S9afternoonWB5miel	S9	afternoon	W	B5	miel	45	3	590	M	25.7	26.5	230
S9afternoonWB5thon	S9	afternoon	W	B5	thon	45	3	590	M	25.7	26.5	230
S10morningNA1miel	S10	morning	N	A1	miel	45	9	100	L	22.4	24.1	54
S10morningNA1thon	S10	morning	N	A1	thon	45	9	100	L	22.4	24.1	54
S10morningNA2miel	S10	morning	N	A2	miel	45	9	100	L	22.4	24.1	54
S10morningNA2thon	S10	morning	N	A2	thon	45	9	100	L	22.4	24.1	54
S10morningNA3miel	S10	morning	N	A3	miel	45	9	100	L	22.4	24.1	54
S10morningNA3thon	S10	morning	N	A3	thon	45	9	100	L	22.4	24.1	54
S10morningNA4miel	S10	morning	N	A4	miel	45	9	100	L	22.4	24.1	54
S10morningNA4thon	S10	morning	N	A4	thon	45	9	100	L	22.4	24.1	54
S10morningNA5miel	S10	morning	N	A5	miel	45	9	100	L	22.4	24.1	54
S10morningNA5thon	S10	morning	N	A5	thon	45	9	100	L	22.4	24.1	54
S10morningNB1miel	S10	morning	N	B1	miel	45	9	100	L	22.4	24.1	54
S10morningNB1thon	S10	morning	N	B1	thon	45	9	100	L	22.4	24.1	54
S10morningNB2miel	S10	morning	N	B2	miel	45	9	100	L	22.4	24.1	54
S10morningNB2thon	S10	morning	N	B2	thon	45	9	100	L	22.4	24.1	54
S10morningNB3miel	S10	morning	N	B3	miel	45	9	100	L	22.4	24.1	54
S10morningNB3thon	S10	morning	N	B3	thon	45	9	100	L	22.4	24.1	54
S10morningNB4miel	S10	morning	N	B4	miel	45	9	100	L	22.4	24.1	54
S10morningNB4thon	S10	morning	N	B4	thon	45	9	100	L	22.4	24.1	54
S10morningNB5miel	S10	morning	N	B5	miel	45	9	100	L	22.4	24.1	54
S10morningNB5thon	S10	morning	N	B5	thon	45	9	100	L	22.4	24.1	54
S10morningEA1miel	S10	morning	E	A1	miel	45	9	100	L	26.45	28.4	370
S10morningEA1thon	S10	morning	E	A1	thon	45	9	100	L	26.45	28.4	370
S10morningEA2miel	S10	morning	E	A2	miel	45	9	100	L	26.45	28.4	370
S10morningEA2thon	S10	morning	E	A2	thon	45	9	100	L	26.45	28.4	370
S10morningEA3miel	S10	morning	E	A3	miel	45	9	100	L	26.45	28.4	370
S10morningEA3thon	S10	morning	E	A3	thon	45	9	100	L	26.45	28.4	370
S10morningEA4miel	S10	morning	E	A4	miel	45	9	100	L	26.45	28.4	370
S10morningEA4thon	S10	morning	E	A4	thon	45	9	100	L	26.45	28.4	370
S10morningEA5miel	S10	morning	E	A5	miel	45	9	100	L	26.45	28.4	370
S10morningEA5thon	S10	morning	E	A5	thon	45	9	100	L	26.45	28.4	370
S10morningEB1miel	S10	morning	E	B1	miel	45	9	100	L	26.45	28.4	370
S10morningEB1thon	S10	morning	E	B1	thon	45	9	100	L	26.45	28.4	370
S10morningEB2miel	S10	morning	E	B2	miel	45	9	100	L	26.45	28.4	370
S10morningEB2thon	S10	morning	E	B2	thon	45	9	100	L	26.45	28.4	370
S10morningEB3miel	S10	morning	E	B3	miel	45	9	100	L	26.45	28.4	370
S10morningEB3thon	S10	morning	E	B3	thon	45	9	100	L	26.45	28.4	370
S10morningEB4miel	S10	morning	E	B4	miel	45	9	100	L	26.45	28.4	370
S10morningEB4thon	S10	morning	E	B4	thon	45	9	100	L	26.45	28.4	370
S10morningEB5miel	S10	morning	E	B5	miel	45	9	100	L	26.45	28.4	370
S10morningEB5thon	S10	morning	E	B5	thon	45	9	100	L	26.45	28.4	370
S10morningSA1miel	S10	morning	S	A1	miel	45	9	100	M	25.5	26.25	307
S10morningSA1thon	S10	morning	S	A1	thon	45	9	100	M	25.5	26.25	307
S10morningSA2miel	S10	morning	S	A2	miel	45	9	100	M	25.5	26.25	307
S10morningSA2thon	S10	morning	S	A2	thon	45	9	100	M	25.5	26.25	307
S10morningSA3miel	S10	morning	S	A3	miel	45	9	100	M	25.5	26.25	307
S10morningSA3thon	S10	morning	S	A3	thon	45	9	100	M	25.5	26.25	307
S10morningSA4miel	S10	morning	S	A4	miel	45	9	100	M	25.5	26.25	307
S10morningSA4thon	S10	morning	S	A4	thon	45	9	100	M	25.5	26.25	307
S10morningSA5miel	S10	morning	S	A5	miel	45	9	100	M	25.5	26.25	307
S10morningSA5thon	S10	morning	S	A5	thon	45	9	100	M	25.5	26.25	307
S10morningSB1miel	S10	morning	S	B1	miel	45	9	100	M	25.5	26.25	307
S10morningSB1thon	S10	morning	S	B1	thon	45	9	100	M	25.5	26.25	307
S10morningSB2miel	S10	morning	S	B2	miel	45	9	100	M	25.5	26.25	307
S10morningSB2thon	S10	morning	S	B2	thon	45	9	100	M	25.5	26.25	307
S10morningSB3miel	S10	morning	S	B3	miel	45	9	100	M	25.5	26.25	307
S10morningSB3thon	S10	morning	S	B3	thon	45	9	100	M	25.5	26.25	307
S10morningSB4miel	S10	morning	S	B4	miel	45	9	100	M	25.5	26.25	307
S10morningSB4thon	S10	morning	S	B4	thon	45	9	100	M	25.5	26.25	307
S10morningSB5miel	S10	morning	S	B5	miel	45	9	100	M	25.5	26.25	307
S10morningSB5thon	S10	morning	S	B5	thon	45	9	100	M	25.5	26.25	307
S10morningWA1miel	S10	morning	W	A1	miel	45	9	100	L	21.7	22.2	18
S10morningWA1thon	S10	morning	W	A1	thon	45	9	100	L	21.7	22.2	18
S10morningWA2miel	S10	morning	W	A2	miel	45	9	100	L	21.7	22.2	18
S10morningWA2thon	S10	morning	W	A2	thon	45	9	100	L	21.7	22.2	18
S10morningWA3miel	S10	morning	W	A3	miel	45	9	100	L	21.7	22.2	18
S10morningWA3thon	S10	morning	W	A3	thon	45	9	100	L	21.7	22.2	18
S10morningWA4miel	S10	morning	W	A4	miel	45	9	100	L	21.7	22.2	18
S10morningWA4thon	S10	morning	W	A4	thon	45	9	100	L	21.7	22.2	18
S10morningWA5miel	S10	morning	W	A5	miel	45	9	100	L	21.7	22.2	18
S10morningWA5thon	S10	morning	W	A5	thon	45	9	100	L	21.7	22.2	18
S10morningWB1miel	S10	morning	W	B1	miel	45	9	100	L	21.7	22.2	18
S10morningWB1thon	S10	morning	W	B1	thon	45	9	100	L	21.7	22.2	18
S10morningWB2miel	S10	morning	W	B2	miel	45	9	100	L	21.7	22.2	18
S10morningWB2thon	S10	morning	W	B2	thon	45	9	100	L	21.7	22.2	18
S10morningWB3miel	S10	morning	W	B3	miel	45	9	100	L	21.7	22.2	18
S10morningWB3thon	S10	morning	W	B3	thon	45	9	100	L	21.7	22.2	18
S10morningWB4miel	S10	morning	W	B4	miel	45	9	100	L	21.7	22.2	18
S10morningWB4thon	S10	morning	W	B4	thon	45	9	100	L	21.7	22.2	18
S10morningWB5miel	S10	morning	W	B5	miel	45	9	100	L	21.7	22.2	18
S10morningWB5thon	S10	morning	W	B5	thon	45	9	100	L	21.7	22.2	18
S10noonNA1miel	S10	noon	N	A1	miel	45	1	366	L	19.7	20.2	16
S10noonNA1thon	S10	noon	N	A1	thon	45	1	366	L	19.7	20.2	16
S10noonNA2miel	S10	noon	N	A2	miel	45	1	366	L	19.7	20.2	16
S10noonNA2thon	S10	noon	N	A2	thon	45	1	366	L	19.7	20.2	16
S10noonNA3miel	S10	noon	N	A3	miel	45	1	366	L	19.7	20.2	16
S10noonNA3thon	S10	noon	N	A3	thon	45	1	366	L	19.7	20.2	16
S10noonNA4miel	S10	noon	N	A4	miel	45	1	366	L	19.7	20.2	16
S10noonNA4thon	S10	noon	N	A4	thon	45	1	366	L	19.7	20.2	16
S10noonNA5miel	S10	noon	N	A5	miel	45	1	366	L	19.7	20.2	16
S10noonNA5thon	S10	noon	N	A5	thon	45	1	366	L	19.7	20.2	16
S10noonNB1miel	S10	noon	N	B1	miel	45	1	366	L	19.7	20.2	16
S10noonNB1thon	S10	noon	N	B1	thon	45	1	366	L	19.7	20.2	16
S10noonNB2miel	S10	noon	N	B2	miel	45	1	366	L	19.7	20.2	16
S10noonNB2thon	S10	noon	N	B2	thon	45	1	366	L	19.7	20.2	16
S10noonNB3miel	S10	noon	N	B3	miel	45	1	366	L	19.7	20.2	16
S10noonNB3thon	S10	noon	N	B3	thon	45	1	366	L	19.7	20.2	16
S10noonNB4miel	S10	noon	N	B4	miel	45	1	366	L	19.7	20.2	16
S10noonNB4thon	S10	noon	N	B4	thon	45	1	366	L	19.7	20.2	16
S10noonNB5miel	S10	noon	N	B5	miel	45	1	366	L	19.7	20.2	16
S10noonNB5thon	S10	noon	N	B5	thon	45	1	366	L	19.7	20.2	16
S10noonEA1miel	S10	noon	E	A1	miel	45	1	366	L	29.4	31.6	1118
S10noonEA1thon	S10	noon	E	A1	thon	45	1	366	L	29.4	31.6	1118
S10noonEA2miel	S10	noon	E	A2	miel	45	1	366	L	29.4	31.6	1118
S10noonEA2thon	S10	noon	E	A2	thon	45	1	366	L	29.4	31.6	1118
S10noonEA3miel	S10	noon	E	A3	miel	45	1	366	L	29.4	31.6	1118
S10noonEA3thon	S10	noon	E	A3	thon	45	1	366	L	29.4	31.6	1118
S10noonEA4miel	S10	noon	E	A4	miel	45	1	366	L	29.4	31.6	1118
S10noonEA4thon	S10	noon	E	A4	thon	45	1	366	L	29.4	31.6	1118
S10noonEA5miel	S10	noon	E	A5	miel	45	1	366	L	29.4	31.6	1118
S10noonEA5thon	S10	noon	E	A5	thon	45	1	366	L	29.4	31.6	1118
S10noonEB1miel	S10	noon	E	B1	miel	45	1	366	L	29.4	31.6	1118
S10noonEB1thon	S10	noon	E	B1	thon	45	1	366	L	29.4	31.6	1118
S10noonEB2miel	S10	noon	E	B2	miel	45	1	366	L	29.4	31.6	1118
S10noonEB2thon	S10	noon	E	B2	thon	45	1	366	L	29.4	31.6	1118
S10noonEB3miel	S10	noon	E	B3	miel	45	1	366	L	29.4	31.6	1118
S10noonEB3thon	S10	noon	E	B3	thon	45	1	366	L	29.4	31.6	1118
S10noonEB4miel	S10	noon	E	B4	miel	45	1	366	L	29.4	31.6	1118
S10noonEB4thon	S10	noon	E	B4	thon	45	1	366	L	29.4	31.6	1118
S10noonEB5miel	S10	noon	E	B5	miel	45	1	366	L	29.4	31.6	1118
S10noonEB5thon	S10	noon	E	B5	thon	45	1	366	L	29.4	31.6	1118
S10noonSA1miel	S10	noon	S	A1	miel	45	1	366	M	25.9	29.2	1122
S10noonSA1thon	S10	noon	S	A1	thon	45	1	366	M	25.9	29.2	1122
S10noonSA2miel	S10	noon	S	A2	miel	45	1	366	M	25.9	29.2	1122
S10noonSA2thon	S10	noon	S	A2	thon	45	1	366	M	25.9	29.2	1122
S10noonSA3miel	S10	noon	S	A3	miel	45	1	366	M	25.9	29.2	1122
S10noonSA3thon	S10	noon	S	A3	thon	45	1	366	M	25.9	29.2	1122
S10noonSA4miel	S10	noon	S	A4	miel	45	1	366	M	25.9	29.2	1122
S10noonSA4thon	S10	noon	S	A4	thon	45	1	366	M	25.9	29.2	1122
S10noonSA5miel	S10	noon	S	A5	miel	45	1	366	M	25.9	29.2	1122
S10noonSA5thon	S10	noon	S	A5	thon	45	1	366	M	25.9	29.2	1122
S10noonSB1miel	S10	noon	S	B1	miel	45	1	366	M	25.9	29.2	1122
S10noonSB1thon	S10	noon	S	B1	thon	45	1	366	M	25.9	29.2	1122
S10noonSB2miel	S10	noon	S	B2	miel	45	1	366	M	25.9	29.2	1122
S10noonSB2thon	S10	noon	S	B2	thon	45	1	366	M	25.9	29.2	1122
S10noonSB3miel	S10	noon	S	B3	miel	45	1	366	M	25.9	29.2	1122
S10noonSB3thon	S10	noon	S	B3	thon	45	1	366	M	25.9	29.2	1122
S10noonSB4miel	S10	noon	S	B4	miel	45	1	366	M	25.9	29.2	1122
S10noonSB4thon	S10	noon	S	B4	thon	45	1	366	M	25.9	29.2	1122
S10noonSB5miel	S10	noon	S	B5	miel	45	1	366	M	25.9	29.2	1122
S10noonSB5thon	S10	noon	S	B5	thon	45	1	366	M	25.9	29.2	1122
S10noonWA1miel	S10	noon	W	A1	miel	45	1	366	L	24.1	32.5	572
S10noonWA1thon	S10	noon	W	A1	thon	45	1	366	L	24.1	32.5	572
S10noonWA2miel	S10	noon	W	A2	miel	45	1	366	L	24.1	32.5	572
S10noonWA2thon	S10	noon	W	A2	thon	45	1	366	L	24.1	32.5	572
S10noonWA3miel	S10	noon	W	A3	miel	45	1	366	L	24.1	32.5	572
S10noonWA3thon	S10	noon	W	A3	thon	45	1	366	L	24.1	32.5	572
S10noonWA4miel	S10	noon	W	A4	miel	45	1	366	L	24.1	32.5	572
S10noonWA4thon	S10	noon	W	A4	thon	45	1	366	L	24.1	32.5	572
S10noonWA5miel	S10	noon	W	A5	miel	45	1	366	L	24.1	32.5	572
S10noonWA5thon	S10	noon	W	A5	thon	45	1	366	L	24.1	32.5	572
S10noonWB1miel	S10	noon	W	B1	miel	45	1	366	L	24.1	32.5	572
S10noonWB1thon	S10	noon	W	B1	thon	45	1	366	L	24.1	32.5	572
S10noonWB2miel	S10	noon	W	B2	miel	45	1	366	L	24.1	32.5	572
S10noonWB2thon	S10	noon	W	B2	thon	45	1	366	L	24.1	32.5	572
S10noonWB3miel	S10	noon	W	B3	miel	45	1	366	L	24.1	32.5	572
S10noonWB3thon	S10	noon	W	B3	thon	45	1	366	L	24.1	32.5	572
S10noonWB4miel	S10	noon	W	B4	miel	45	1	366	L	24.1	32.5	572
S10noonWB4thon	S10	noon	W	B4	thon	45	1	366	L	24.1	32.5	572
S10noonWB5miel	S10	noon	W	B5	miel	45	1	366	L	24.1	32.5	572
S10noonWB5thon	S10	noon	W	B5	thon	45	1	366	L	24.1	32.5	572
S10afternoonNA1miel	S10	afternoon	N	A1	miel	45	3	613	L	22.1	22.4	30
S10afternoonNA1thon	S10	afternoon	N	A1	thon	45	3	613	L	22.1	22.4	30
S10afternoonNA2miel	S10	afternoon	N	A2	miel	45	3	613	L	22.1	22.4	30
S10afternoonNA2thon	S10	afternoon	N	A2	thon	45	3	613	L	22.1	22.4	30
S10afternoonNA3miel	S10	afternoon	N	A3	miel	45	3	613	L	22.1	22.4	30
S10afternoonNA3thon	S10	afternoon	N	A3	thon	45	3	613	L	22.1	22.4	30
S10afternoonNA4miel	S10	afternoon	N	A4	miel	45	3	613	L	22.1	22.4	30
S10afternoonNA4thon	S10	afternoon	N	A4	thon	45	3	613	L	22.1	22.4	30
S10afternoonNA5miel	S10	afternoon	N	A5	miel	45	3	613	L	22.1	22.4	30
S10afternoonNA5thon	S10	afternoon	N	A5	thon	45	3	613	L	22.1	22.4	30
S10afternoonNB1miel	S10	afternoon	N	B1	miel	45	3	613	L	22.1	22.4	30
S10afternoonNB1thon	S10	afternoon	N	B1	thon	45	3	613	L	22.1	22.4	30
S10afternoonNB2miel	S10	afternoon	N	B2	miel	45	3	613	L	22.1	22.4	30
S10afternoonNB2thon	S10	afternoon	N	B2	thon	45	3	613	L	22.1	22.4	30
S10afternoonNB3miel	S10	afternoon	N	B3	miel	45	3	613	L	22.1	22.4	30
S10afternoonNB3thon	S10	afternoon	N	B3	thon	45	3	613	L	22.1	22.4	30
S10afternoonNB4miel	S10	afternoon	N	B4	miel	45	3	613	L	22.1	22.4	30
S10afternoonNB4thon	S10	afternoon	N	B4	thon	45	3	613	L	22.1	22.4	30
S10afternoonNB5miel	S10	afternoon	N	B5	miel	45	3	613	L	22.1	22.4	30
S10afternoonNB5thon	S10	afternoon	N	B5	thon	45	3	613	L	22.1	22.4	30
S10afternoonEA1miel	S10	afternoon	E	A1	miel	45	3	613	L	28.1	28.7	134
S10afternoonEA1thon	S10	afternoon	E	A1	thon	45	3	613	L	28.1	28.7	134
S10afternoonEA2miel	S10	afternoon	E	A2	miel	45	3	613	L	28.1	28.7	134
S10afternoonEA2thon	S10	afternoon	E	A2	thon	45	3	613	L	28.1	28.7	134
S10afternoonEA3miel	S10	afternoon	E	A3	miel	45	3	613	L	28.1	28.7	134
S10afternoonEA3thon	S10	afternoon	E	A3	thon	45	3	613	L	28.1	28.7	134
S10afternoonEA4miel	S10	afternoon	E	A4	miel	45	3	613	L	28.1	28.7	134
S10afternoonEA4thon	S10	afternoon	E	A4	thon	45	3	613	L	28.1	28.7	134
S10afternoonEA5miel	S10	afternoon	E	A5	miel	45	3	613	L	28.1	28.7	134
S10afternoonEA5thon	S10	afternoon	E	A5	thon	45	3	613	L	28.1	28.7	134
S10afternoonEB1miel	S10	afternoon	E	B1	miel	45	3	613	L	28.1	28.7	134
S10afternoonEB1thon	S10	afternoon	E	B1	thon	45	3	613	L	28.1	28.7	134
S10afternoonEB2miel	S10	afternoon	E	B2	miel	45	3	613	L	28.1	28.7	134
S10afternoonEB2thon	S10	afternoon	E	B2	thon	45	3	613	L	28.1	28.7	134
S10afternoonEB3miel	S10	afternoon	E	B3	miel	45	3	613	L	28.1	28.7	134
S10afternoonEB3thon	S10	afternoon	E	B3	thon	45	3	613	L	28.1	28.7	134
S10afternoonEB4miel	S10	afternoon	E	B4	miel	45	3	613	L	28.1	28.7	134
S10afternoonEB4thon	S10	afternoon	E	B4	thon	45	3	613	L	28.1	28.7	134
S10afternoonEB5miel	S10	afternoon	E	B5	miel	45	3	613	L	28.1	28.7	134
S10afternoonEB5thon	S10	afternoon	E	B5	thon	45	3	613	L	28.1	28.7	134
S10afternoonSA1miel	S10	afternoon	S	A1	miel	45	3	613	M	28.6	28.6	230
S10afternoonSA1thon	S10	afternoon	S	A1	thon	45	3	613	M	28.6	28.6	230
S10afternoonSA2miel	S10	afternoon	S	A2	miel	45	3	613	M	28.6	28.6	230
S10afternoonSA2thon	S10	afternoon	S	A2	thon	45	3	613	M	28.6	28.6	230
S10afternoonSA3miel	S10	afternoon	S	A3	miel	45	3	613	M	28.6	28.6	230
S10afternoonSA3thon	S10	afternoon	S	A3	thon	45	3	613	M	28.6	28.6	230
S10afternoonSA4miel	S10	afternoon	S	A4	miel	45	3	613	M	28.6	28.6	230
S10afternoonSA4thon	S10	afternoon	S	A4	thon	45	3	613	M	28.6	28.6	230
S10afternoonSA5miel	S10	afternoon	S	A5	miel	45	3	613	M	28.6	28.6	230
S10afternoonSA5thon	S10	afternoon	S	A5	thon	45	3	613	M	28.6	28.6	230
S10afternoonSB1miel	S10	afternoon	S	B1	miel	45	3	613	M	28.6	28.6	230
S10afternoonSB1thon	S10	afternoon	S	B1	thon	45	3	613	M	28.6	28.6	230
S10afternoonSB2miel	S10	afternoon	S	B2	miel	45	3	613	M	28.6	28.6	230
S10afternoonSB2thon	S10	afternoon	S	B2	thon	45	3	613	M	28.6	28.6	230
S10afternoonSB3miel	S10	afternoon	S	B3	miel	45	3	613	M	28.6	28.6	230
S10afternoonSB3thon	S10	afternoon	S	B3	thon	45	3	613	M	28.6	28.6	230
S10afternoonSB4miel	S10	afternoon	S	B4	miel	45	3	613	M	28.6	28.6	230
